"ID","Type","SKU","Name","Slug","Published","Is featured?","Visibility in catalog","Short description","Description","Tax status","Tax class","In stock?","Stock","Regular price","Sale price","Categories","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position"
,"simple","12387","پارچ ولیوان پیرکس لیوان 6 عددی  -2030","پارچ-ولیوان-پیرکس-لیوان-6-عددی--2030","1","0","visible","پارچ ولیوان پیرکس لیوان 6 عددی  -2030","پارچ ولیوان پیرکس لیوان 6 عددی  -2030","taxable",,"1","1","1892400","1577000",,,,,,,,,,,"0"
,"simple","12388","پارچ ولیوان پیرکس لیوان 6 عددی  -2005","پارچ-ولیوان-پیرکس-لیوان-6-عددی--2005","1","0","visible","پارچ ولیوان پیرکس لیوان 6 عددی  -2005","پارچ ولیوان پیرکس لیوان 6 عددی  -2005","taxable",,"1","1","1867200","1556000",,,,,,,,,,,"0"
,"simple","12389","پارچ ولیوان پیرکس لیوان 6عددی -2006","پارچ-ولیوان-پیرکس-لیوان-6عددی--2006","1","0","visible","پارچ ولیوان پیرکس لیوان 6عددی -2006","پارچ ولیوان پیرکس لیوان 6عددی -2006","taxable",,"1","2","2142000","1785000",,,,,,,,,,,"0"
,"simple","12390","پارچ ولیوان پیرکس لیوان 6عددی -2018","پارچ-ولیوان-پیرکس-لیوان-6عددی--2018","1","0","visible","پارچ ولیوان پیرکس لیوان 6عددی -2018","پارچ ولیوان پیرکس لیوان 6عددی -2018","taxable",,"0","-1","2152800","1794000",,,,,,,,,,,"0"
,"simple","12391","سطل و جا دستمال  کنار سالنی مشکی  مدل   W0900","سطل-و-جا-دستمال-کنار-سالنی-مشکی-مدل-w0900","1","0","visible","سطل و جا دستمال  کنار سالنی مشکی  مدل   W0900","سطل و جا دستمال  کنار سالنی مشکی  مدل   W0900","taxable",,"1","4","991200","826000",,,,,,,,,,,"0"
,"simple","12392","سطلل و جا دستمال کنار سالنی طلایی مدل W0901","سطلل-و-جا-دستمال-کنار-سالنی-طلایی-مدل-w0901","1","0","visible","سطلل و جا دستمال کنار سالنی طلایی مدل W0901","سطلل و جا دستمال کنار سالنی طلایی مدل W0901","taxable",,"1","3","1066800","889000",,,,,,,,,,,"0"
,"simple","12394","جاپیازی دو طبقه گرد طرح درنا مدل W0929","جاپیازی-دو-طبقه-گرد-طرح-درنا-مدل-w0929","1","0","visible","جاپیازی دو طبقه گرد طرح درنا مدل W0929","جاپیازی دو طبقه گرد طرح درنا مدل W0929","taxable",,"1","1","1278000","1065000",,,,,,,,,,,"0"
,"simple","12396","سبد لاندری کوچک طرح درسا مدل  W0939","سبد-لاندری-کوچک-طرح-درسا-مدل-w0939","1","0","visible","سبد لاندری کوچک طرح درسا مدل  W0939","سبد لاندری کوچک طرح درسا مدل  W0939","taxable",,"1","4","1260000","1050000",,,,,,,,,,,"0"
,"simple","12397","سبد لاندری بزرگ چرخ دار درسا مدل W0937","سبد-لاندری-بزرگ-چرخ-دار-درسا-مدل-w0937","1","0","visible","سبد لاندری بزرگ چرخ دار درسا مدل W0937","سبد لاندری بزرگ چرخ دار درسا مدل W0937","taxable",,"1","3","2028000","1690000",,,,,,,,,,,"0"
,"simple","12400","سینی مستطیل کوچک ک آینه ای طلایی مدل 0295","سینی-مستطیل-کوچک-ک-آینه-ای-طلایی-مدل-0295","1","0","visible","سینی مستطیل کوچک ک آینه ای طلایی مدل 0295","سینی مستطیل کوچک ک آینه ای طلایی مدل 0295","taxable",,"1","1","942000","785000",,,,,,,,,,,"0"
,"simple","12402","سینی مستطیل کوچک ک آینه ای دسته طلایی مدل 0299","سینی-مستطیل-کوچک-ک-آینه-ای-دسته-طلایی-مدل-0299","1","0","visible","سینی مستطیل کوچک ک آینه ای دسته طلایی مدل 0299","سینی مستطیل کوچک ک آینه ای دسته طلایی مدل 0299","taxable",,"1","3","942000","785000",,,,,,,,,,,"0"
,"simple","12406","سینی بیضی گلدارآینه ای دسته طلایی مدل 0303","سینی-بیضی-گلدارآینه-ای-دسته-طلایی-مدل-0303","1","0","visible","سینی بیضی گلدارآینه ای دسته طلایی مدل 0303","سینی بیضی گلدارآینه ای دسته طلایی مدل 0303","taxable",,"1","5","994800","829000",,,,,,,,,,,"0"
,"simple","12408","سینی گرد ساده دسته آینه ای دسته طلایی مدل  0291","سینی-گرد-ساده-دسته-آینه-ای-دسته-طلایی-مدل-0291","1","0","visible","سینی گرد ساده دسته آینه ای دسته طلایی مدل  0291","سینی گرد ساده دسته آینه ای دسته طلایی مدل  0291","taxable",,"1","4","807600","673000",,,,,,,,,,,"0"
,"simple","12419","سینی مستطیل د گلدار ک آینه ای نقره ای مدل 0265","سینی-مستطیل-د-گلدار-ک-آینه-ای-نقره-ای-مدل-0265","1","0","visible","سینی مستطیل د گلدار ک آینه ای نقره ای مدل 0265","سینی مستطیل د گلدار ک آینه ای نقره ای مدل 0265","taxable",,"1","2","876000","730000",,,,,,,,,,,"0"
,"simple","12423","سینی مستطیل کوچک ک آینه ای دسته نقره ای مدل 0269","سینی-مستطیل-کوچک-ک-آینه-ای-دسته-نقره-ای-مدل-0269","1","0","visible","سینی مستطیل کوچک ک آینه ای دسته نقره ای مدل 0269","سینی مستطیل کوچک ک آینه ای دسته نقره ای مدل 0269","taxable",,"1","3","876000","730000",,,,,,,,,,,"0"
,"simple","12424","قوری دسته  بامبو 1000 میل 8231","قوری-دسته-بامبو-1000-میل-8231","1","0","visible","قوری دسته  بامبو 1000 میل 8231","قوری دسته  بامبو 1000 میل 8231","taxable",,"1","2","800400","667000",,,,,,,,,,,"0"
,"simple","12425","قوری دسته بامبو 800 میل   8238","قوری-دسته-بامبو-800-میل-8238","1","0","visible","قوری دسته بامبو 800 میل   8238","قوری دسته بامبو 800 میل   8238","taxable",,"1","16","756000","630000",,,,,,,,,,,"0"
,"simple","12426","قوری دسته بامبو 600 میل  8230","قوری-دسته-بامبو-600-میل-8230","1","0","visible","قوری دسته بامبو 600 میل  8230","قوری دسته بامبو 600 میل  8230","taxable",,"1","25","646800","539000",,,,,,,,,,,"0"
,"simple","12430","تابه پیرکس هشت ضلعی (27*18) -  293","تابه-پیرکس-هشت-ضلعی-(27*18)---293","1","0","visible","تابه پیرکس هشت ضلعی (27*18) -  293","تابه پیرکس هشت ضلعی (27*18) -  293","taxable",,"1","15","607200","506000",,,,,,,,,,,"0"
,"simple","12432","تابه پیرکس  مستطیل (22*13)  -  228","تابه-پیرکس-مستطیل-(22*13)---228","1","0","visible","تابه پیرکس  مستطیل (22*13)  -  228","تابه پیرکس  مستطیل (22*13)  -  228","taxable",,"1","10","336000","280000",,,,,,,,,,,"0"
,"simple","12439","لازانیا خوری پیرکس 28 سانتی  کد 835","لازانیا-خوری-پیرکس-28-سانتی-کد-835","1","0","visible","لازانیا خوری پیرکس 28 سانتی  کد 835","لازانیا خوری پیرکس 28 سانتی  کد 835","taxable",,"1","20","486000","405000",,,,,,,,,,,"0"
,"simple","12440","تابه پیرکس مستطیل (35*23) کد 234","تابه-پیرکس-مستطیل-(35*23)-کد-234","1","0","visible","تابه پیرکس مستطیل (35*23) کد 234","تابه پیرکس مستطیل (35*23) کد 234","taxable",,"1","6","609600","508000",,,,,,,,,,,"0"
,"simple","12442","ماگ رنگی طرح آیلین جور","ماگ-رنگی-طرح-آیلین-جور","1","0","visible","ماگ رنگی طرح آیلین جور","ماگ رنگی طرح آیلین جور","taxable",,"1","12","162000","135000",,,,,,,,,,,"0"
,"simple","12443","ماگ رنگی طرح  ارس جور","ماگ-رنگی-طرح-ارس-جور","1","0","visible","ماگ رنگی طرح  ارس جور","ماگ رنگی طرح  ارس جور","taxable",,"1","38","162000","135000",,,,,,,,,,,"0"
,"simple","12444","ماگ رنگی پالیذ جور","ماگ-رنگی-پالیذ-جور","1","0","visible","ماگ رنگی پالیذ جور","ماگ رنگی پالیذ جور","taxable",,"1","50","162000","135000",,,,,,,,,,,"0"
,"simple","12445","ماگ رنگی طرح ویکتوریا سفید جور","ماگ-رنگی-طرح-ویکتوریا-سفید-جور","1","0","visible","ماگ رنگی طرح ویکتوریا سفید جور","ماگ رنگی طرح ویکتوریا سفید جور","taxable",,"1","43","142800","119000",,,,,,,,,,,"0"
,"simple","12446","ماگ رنگی طرح ویکتوریا صورتی جور","ماگ-رنگی-طرح-ویکتوریا-صورتی-جور","1","0","visible","ماگ رنگی طرح ویکتوریا صورتی جور","ماگ رنگی طرح ویکتوریا صورتی جور","taxable",,"1","41","142800","119000",,,,,,,,,,,"0"
,"simple","12452","نعلبکی تقدیس نیلو طلا (12د)","نعلبکی-تقدیس-نیلو-طلا-(12د)","1","0","visible","نعلبکی تقدیس نیلو طلا (12د)","نعلبکی تقدیس نیلو طلا (12د)","taxable",,"1","60","358800","299000",,,,,,,,,,,"0"
,"simple","12456","نعلبکی حاشیه طلا ایروپال کد   405","نعلبکی-حاشیه-طلا-ایروپال-کد-405","1","0","visible","نعلبکی حاشیه طلا ایروپال کد   405","نعلبکی حاشیه طلا ایروپال کد   405","taxable",,"1","49","363000","302500",,,,,,,,,,,"0"
,"simple","12453","نعلبکی تقدیس داهیلا طلا (12د)","نعلبکی-تقدیس-داهیلا-طلا-(12د)","1","0","visible","نعلبکی تقدیس داهیلا طلا (12د)","نعلبکی تقدیس داهیلا طلا (12د)","taxable",,"1","8","358800","299000",,,,,,,,,,,"0"
,"simple","12457","نعلبکی حاشیه طلا ایروپال کد   404","نعلبکی-حاشیه-طلا-ایروپال-کد-404","1","0","visible","نعلبکی حاشیه طلا ایروپال کد   404","نعلبکی حاشیه طلا ایروپال کد   404","taxable",,"1","31","404400","337000",,,,,,,,,,,"0"
,"simple","12458","نعلبکی حاشیه طلا ایروپال کد   407","نعلبکی-حاشیه-طلا-ایروپال-کد-407","1","0","visible","نعلبکی حاشیه طلا ایروپال کد   407","نعلبکی حاشیه طلا ایروپال کد   407","taxable",,"1","1","444000","370000",,,,,,,,,,,"0"
,"simple","12463","سوپ خوری کویین روجا طلایی -لورین (8ع)","سوپ-خوری-کویین-روجا-طلایی--لورین-(8ع)","1","0","visible","سوپ خوری کویین روجا طلایی -لورین (8ع)","سوپ خوری کویین روجا طلایی -لورین (8ع)","taxable",,"1","6","1182000","985000",,,,,,,,,,,"0"
,"simple","12464","قوری بلند کویین روجا طلایی -لورین(18ع)","قوری-بلند-کویین-روجا-طلایی--لورین(18ع)","1","0","visible","قوری بلند کویین روجا طلایی -لورین(18ع)","قوری بلند کویین روجا طلایی -لورین(18ع)","taxable",,"1","14","492000","410000",,,,,,,,,,,"0"
,"simple","12466","سس خوری کویین روجا طلایی -لورین (36ع)","سس-خوری-کویین-روجا-طلایی--لورین-(36ع)","1","0","visible","سس خوری کویین روجا طلایی -لورین (36ع)","سس خوری کویین روجا طلایی -لورین (36ع)","taxable",,"1","14","188400","157000",,,,,,,,,,,"0"
,"simple","12478","فنجان  3عددی سوپ خوری بلینگ مکس کد B78-1 (نقدی)","فنجان-3عددی-سوپ-خوری-بلینگ-مکس-کد-b78-1-(نقدی)","1","0","visible","فنجان  3عددی سوپ خوری بلینگ مکس کد B78-1 (نقدی)","فنجان  3عددی سوپ خوری بلینگ مکس کد B78-1 (نقدی)","taxable",,"1","6","304800","254000",,,,,,,,,,,"0"
,"simple","12480","قوری  GPH02 -ID   - دلی ","قوری-gph02--id---دلی-","1","0","visible","قوری  GPH02 -ID   - دلی ","قوری  GPH02 -ID   - دلی ","taxable",,"1","5","492000","410000",,,,,,,,,,,"0"
,"simple","12481","قوری  GPH22  -دلی ","قوری-gph22--دلی-","1","0","visible","قوری  GPH22  -دلی ","قوری  GPH22  -دلی ","taxable",,"1","20","496800","414000",,,,,,,,,,,"0"
,"simple","12483","شیرینی بزرگ پیکسل شامپاینی  اکلیلی  پایه بلور  006P","شیرینی-بزرگ-پیکسل-شامپاینی-اکلیلی-پایه-بلور-006p","1","0","visible","شیرینی بزرگ پیکسل شامپاینی  اکلیلی  پایه بلور  006P","شیرینی بزرگ پیکسل شامپاینی  اکلیلی  پایه بلور  006P","taxable",,"1","2","320400","267000",,,,,,,,,,,"0"
,"simple","12489","شیرینی  سولو شامپاینی اکلیلی  پایه بلور 006S","شیرینی-سولو-شامپاینی-اکلیلی-پایه-بلور-006s","1","0","visible","شیرینی  سولو شامپاینی اکلیلی  پایه بلور 006S","شیرینی  سولو شامپاینی اکلیلی  پایه بلور 006S","taxable",,"1","1","278400","232000",,,,,,,,,,,"0"
,"simple","12490"," شیرینی متوسط سولو شامپاینی اکلیلی  پایه بلور 004S","-شیرینی-متوسط-سولو-شامپاینی-اکلیلی-پایه-بلور-004s","1","0","visible"," شیرینی متوسط سولو شامپاینی اکلیلی  پایه بلور 004S"," شیرینی متوسط سولو شامپاینی اکلیلی  پایه بلور 004S","taxable",,"1","1","230400","192000",,,,,,,,,,,"0"
,"simple","12491"," شکلات خوری سولو شامپاینی اکلیلی  پایه بلور 003S","-شکلات-خوری-سولو-شامپاینی-اکلیلی-پایه-بلور-003s","1","0","visible"," شکلات خوری سولو شامپاینی اکلیلی  پایه بلور 003S"," شکلات خوری سولو شامپاینی اکلیلی  پایه بلور 003S","taxable",,"1","1","195600","163000",,,,,,,,,,,"0"
,"simple","12492"," پسته خوری سولو شامپاینی اکلیلی  پایه بلور 002S","-پسته-خوری-سولو-شامپاینی-اکلیلی-پایه-بلور-002s","1","0","visible"," پسته خوری سولو شامپاینی اکلیلی  پایه بلور 002S"," پسته خوری سولو شامپاینی اکلیلی  پایه بلور 002S","taxable",,"1","2","208800","174000",,,,,,,,,,,"0"
,"simple","12494","کاسه 14 فلور خط طلا - دسینی ","کاسه-14-فلور-خط-طلا---دسینی-","1","0","visible","کاسه 14 فلور خط طلا - دسینی ","کاسه 14 فلور خط طلا - دسینی ","taxable",,"1","2","777600","648000",,,,,,,,,,,"0"
